Open_t-6,High_t-6,Low_t-6,Close_t-6,Volume_t-6,Open_t-5,High_t-5,Low_t-5,Close_t-5,Volume_t-5,Open_t-4,High_t-4,Low_t-4,Close_t-4,Volume_t-4,Open_t-3,High_t-3,Low_t-3,Close_t-3,Volume_t-3,Open_t-2,High_t-2,Low_t-2,Close_t-2,Volume_t-2,Open_t-1,High_t-1,Low_t-1,Close_t-1,Volume_t-1,Close_t,Date_t
0.31,0.32,0.31,0.32,60000.00,0.32,0.34,0.32,0.34,240000.00,0.34,0.36,0.34,0.36,240000.00,0.36,0.38,0.36,0.37,150000.00,0.37,0.38,0.37,0.37,80000.00,0.37,0.38,0.37,0.38,200000.00,0.37,2020-04-02
0.32,0.34,0.32,0.34,240000.00,0.34,0.36,0.34,0.36,240000.00,0.36,0.38,0.36,0.37,150000.00,0.37,0.38,0.37,0.37,80000.00,0.37,0.38,0.37,0.38,200000.00,0.37,0.37,0.37,0.37,20000.00,0.37,2020-04-03
0.34,0.36,0.34,0.36,240000.00,0.36,0.38,0.36,0.37,150000.00,0.37,0.38,0.37,0.37,80000.00,0.37,0.38,0.37,0.38,200000.00,0.37,0.37,0.37,0.37,20000.00,0.38,0.38,0.37,0.37,70000.00,0.37,2020-04-06
0.36,0.38,0.36,0.37,150000.00,0.37,0.38,0.37,0.37,80000.00,0.37,0.38,0.37,0.38,200000.00,0.37,0.37,0.37,0.37,20000.00,0.38,0.38,0.37,0.37,70000.00,0.38,0.38,0.34,0.37,1000000.00,0.35,2020-04-07
0.37,0.38,0.37,0.37,80000.00,0.37,0.38,0.37,0.38,200000.00,0.37,0.37,0.37,0.37,20000.00,0.38,0.38,0.37,0.37,70000.00,0.38,0.38,0.34,0.37,1000000.00,0.37,0.37,0.35,0.35,70000.00,0.38,2020-04-08
0.37,0.38,0.37,0.38,200000.00,0.37,0.37,0.37,0.37,20000.00,0.38,0.38,0.37,0.37,70000.00,0.38,0.38,0.34,0.37,1000000.00,0.37,0.37,0.35,0.35,70000.00,0.35,0.38,0.35,0.38,190000.00,0.36,2020-04-14
0.37,0.37,0.37,0.37,20000.00,0.38,0.38,0.37,0.37,70000.00,0.38,0.38,0.34,0.37,1000000.00,0.37,0.37,0.35,0.35,70000.00,0.35,0.38,0.35,0.38,190000.00,0.38,0.38,0.35,0.36,790000.00,0.37,2020-04-15
0.38,0.38,0.37,0.37,70000.00,0.38,0.38,0.34,0.37,1000000.00,0.37,0.37,0.35,0.35,70000.00,0.35,0.38,0.35,0.38,190000.00,0.38,0.38,0.35,0.36,790000.00,0.37,0.38,0.37,0.37,250000.00,0.39,2020-04-17
0.38,0.38,0.34,0.37,1000000.00,0.37,0.37,0.35,0.35,70000.00,0.35,0.38,0.35,0.38,190000.00,0.38,0.38,0.35,0.36,790000.00,0.37,0.38,0.37,0.37,250000.00,0.37,0.40,0.36,0.39,750000.00,0.37,2020-04-20
0.37,0.37,0.35,0.35,70000.00,0.35,0.38,0.35,0.38,190000.00,0.38,0.38,0.35,0.36,790000.00,0.37,0.38,0.37,0.37,250000.00,0.37,0.40,0.36,0.39,750000.00,0.39,0.39,0.37,0.37,370000.00,0.36,2020-04-22
0.35,0.38,0.35,0.38,190000.00,0.38,0.38,0.35,0.36,790000.00,0.37,0.38,0.37,0.37,250000.00,0.37,0.40,0.36,0.39,750000.00,0.39,0.39,0.37,0.37,370000.00,0.37,0.38,0.36,0.36,370000.00,0.36,2020-04-23
0.38,0.38,0.35,0.36,790000.00,0.37,0.38,0.37,0.37,250000.00,0.37,0.40,0.36,0.39,750000.00,0.39,0.39,0.37,0.37,370000.00,0.37,0.38,0.36,0.36,370000.00,0.37,0.37,0.36,0.36,30000.00,0.36,2020-04-24
0.37,0.38,0.37,0.37,250000.00,0.37,0.40,0.36,0.39,750000.00,0.39,0.39,0.37,0.37,370000.00,0.37,0.38,0.36,0.36,370000.00,0.37,0.37,0.36,0.36,30000.00,0.37,0.37,0.36,0.36,290000.00,0.35,2020-04-27
0.37,0.40,0.36,0.39,750000.00,0.39,0.39,0.37,0.37,370000.00,0.37,0.38,0.36,0.36,370000.00,0.37,0.37,0.36,0.36,30000.00,0.37,0.37,0.36,0.36,290000.00,0.36,0.38,0.35,0.35,320000.00,0.35,2020-04-28
0.39,0.39,0.37,0.37,370000.00,0.37,0.38,0.36,0.36,370000.00,0.37,0.37,0.36,0.36,30000.00,0.37,0.37,0.36,0.36,290000.00,0.36,0.38,0.35,0.35,320000.00,0.35,0.35,0.35,0.35,60000.00,0.37,2020-04-29
0.37,0.38,0.36,0.36,370000.00,0.37,0.37,0.36,0.36,30000.00,0.37,0.37,0.36,0.36,290000.00,0.36,0.38,0.35,0.35,320000.00,0.35,0.35,0.35,0.35,60000.00,0.37,0.37,0.37,0.37,30000.00,0.35,2020-05-04
0.37,0.37,0.36,0.36,30000.00,0.37,0.37,0.36,0.36,290000.00,0.36,0.38,0.35,0.35,320000.00,0.35,0.35,0.35,0.35,60000.00,0.37,0.37,0.37,0.37,30000.00,0.37,0.37,0.35,0.35,100000.00,0.35,2020-05-05
0.37,0.37,0.36,0.36,290000.00,0.36,0.38,0.35,0.35,320000.00,0.35,0.35,0.35,0.35,60000.00,0.37,0.37,0.37,0.37,30000.00,0.37,0.37,0.35,0.35,100000.00,0.35,0.35,0.35,0.35,10000.00,0.40,2020-05-06
0.36,0.38,0.35,0.35,320000.00,0.35,0.35,0.35,0.35,60000.00,0.37,0.37,0.37,0.37,30000.00,0.37,0.37,0.35,0.35,100000.00,0.35,0.35,0.35,0.35,10000.00,0.37,0.44,0.37,0.40,2240000.00,0.38,2020-05-07
0.35,0.35,0.35,0.35,60000.00,0.37,0.37,0.37,0.37,30000.00,0.37,0.37,0.35,0.35,100000.00,0.35,0.35,0.35,0.35,10000.00,0.37,0.44,0.37,0.40,2240000.00,0.40,0.40,0.38,0.38,520000.00,0.37,2020-05-08
0.37,0.37,0.37,0.37,30000.00,0.37,0.37,0.35,0.35,100000.00,0.35,0.35,0.35,0.35,10000.00,0.37,0.44,0.37,0.40,2240000.00,0.40,0.40,0.38,0.38,520000.00,0.38,0.38,0.37,0.37,360000.00,0.39,2020-05-11
0.37,0.37,0.35,0.35,100000.00,0.35,0.35,0.35,0.35,10000.00,0.37,0.44,0.37,0.40,2240000.00,0.40,0.40,0.38,0.38,520000.00,0.38,0.38,0.37,0.37,360000.00,0.38,0.40,0.38,0.39,220000.00,0.37,2020-05-13
